"timestamp","user_email","risk_level","risk_score","anomaly_detected","explanation","recommended_action","incident_id","id"
"{""2026-01-30 00:43:00+03""}","yifurkan","orta",60,"false","Email kanalında birden fazla kurumsal adrese gönderim yapılmış. Hedef adresler çoğunlukla kurumsal ve bu nedenle risk seviyesi yüksektir ancak kişisel email servisleri kullanılmadığı için daha düşük bir risk seviyesi ile değerlendirilmiştir.","Hedef adreslerin her birinin alaka düzeyi ve geçerliliği kullanıcıya sorularak teyit edilmelidir. İlerleyen süreçte benzer olaylar için izleme artırılmalıdır.",338497349,"142"
"{""2026-01-30 00:40:03+03""}","tpkkose","orta",35,"false","Veri gönderimi HTTPS kanalı üzerinden gerçekleşmiş ve Microsoft'un bir servisine yönlendirilmiş. 'Blocked' aksiyonu riski artırsa da, hedefin kurumsal olduğu ve veri hacminin düşük olduğu göz önüne alındığında risk seviyesi orta olarak değerlendirilmiştir.","Olayın logları incelenmeli ve benzer olaylar için izleme kurulmalıdır.",338497272,"143"
"{""2026-01-30 00:39:54+03""}","tpkkose","orta",65,"true","Bu olayda verinin HTTPS kanalından gönderilmeye çalışıldığı ve aksiyonun 'blocked' olduğu gözlemlenmiştir. Güvenli olmayan bir kanala veri iletim girişimi riskli kabul edilir. Destination olarak belirlenen 'nav-edge.smartscreen.microsoft.com' adresinin Microsoft'a ait olması riski bir miktar azaltsa da, bloklama aksiyonu ve bağlam nedeniyle dikkat çekmektedir.","Bu olayın detayları gözden geçirilmeli ve kullanıcıyla iletişime geçilerek bu davranışın nedenleri anlaşılmalıdır. Eğer kullanım amacında bir suiistimal tespit edilirse, gerekli önlemler alınmalıdır.",338496675,"144"
"{""2026-01-30 00:37:04+03""}","yifurkan","orta",45,"false","Olayın e-posta kanalı üzerinden gerçekleşmesi ve birden fazla alıcı adresi içermesi riski artırsa da, tüm alıcıların kurumsal ve yetkilendirilmiş olması riski düşürüyor. Ancak veri hacminin email kanalında olması nedeniyle durum tamamen risksiz kabul edilmemelidir.","Kullanıcının bu tür e-posta gönderimleri için kurum politikaları ile uyumlu bir şekilde hareket ettiği doğrulanmalı ve gelecekteki benzer olaylar için izleme yapılmalıdır.",338497202,"145"
"{""2026-01-30 00:34:56+03""}","ucarz","yüksek",65,"true","Olay, 'ENDPOINT_HTTPS' kanalı üzerinden gerçekleşmiştir. 'BLOCKED' aksiyonunun alınması, riskin yüksek olduğunu gösterir. Destination alanı kurumsal bir alan adı içermekte ve veri hacmi makul düzeydedir ancak aksiye rağmen engellenmiştir. Bu durum anomalilere işaret edebilir.","Kullanıcının erişim ve kullanım faaliyetleri daha yakından izlenmeli ve gerekirse derinlemesine inceleme yapılmalıdır.",338497152,"146"
"{""2026-01-30 00:33:16+03""}","ucarz","yüksek",80,"true","Olay, kurum kontrolündeki bir kanal olan 'ENDPOINT_HTTPS' üzerinden gerçekleşmiştir ancak 'BLOCKED' şeklinde sonuçlanmıştır, bu nedenle yüksek risk taşır. Destination olarak KTVERIBILIMCI kurumsal bir başvuru gibi görünse de 'blocked' eylemi ve diğer faktörler bir araya geldiğinde risk düzeyi yükselmektedir.","Bu kullanıcı etkinliği derinlemesine incelenmeli ve gerekirse kullanıcının hesapları geçici olarak askıya alınmalı veya daha detaylı izleme yapılmalıdır.",338497335,"147"
"{""2026-01-30 00:32:52+03""}","ucarz","orta",65,"true","Olay 'blocked' olarak işaretlenmiş, dolayısıyla riskli kabul edilir. Kanal 'ENDPOINT_HTTPS' olmasına rağmen 'BLOCKED' aksiyonu ve kurumsal dışına çıkmayan 'KTVERIBILIMCI' adresi risk skorunu azaltıyor. Ancak veri sızıntısını önlemek için dikkatli olunmalıdır.","Kullanıcının bu eylemi tekrar etmemesi için eğitim alması ve bu tür eylemlerin neden riskli olduğu konusunda bilgilendirilmesi önerilir.",338496429,"148"
"{""2026-01-30 00:27:17+03""}","tpkkose","yüksek",70,"true","Olay, 'HTTPS' kanalı üzerinden gerçekleşmiş ve 'nav-edge.smartscreen.microsoft.com' adresine gönderim engellenmiş. 'BLOCKED' aksiyonu riskli kabul edilmekte. Destinasyonun kurumsal bir alan adı olmaması ve engellenmiş olması bu durumu yüksek riskli yapıyor.","Kullanıcı ile iletişime geçilerek olay hakkında bilgi alınmalı ve bilgi paylaşımı prosedürleri hatırlatılmalı. Ayrıca sistem logları yeniden gözden geçirilerek benzer girişimler için proaktif önlemler alınmalı.",338495909,"149"
"{""2026-01-30 00:27:16+03""}","tpkkose","orta",70,"true","Olay, şüpheli bir bağlantıyı barındırdığı için 'blocked' olarak işaretlendi. Veri gönderme kanalının HTTPS olması ve varış noktasının bir tarayıcı koruma servisi olması, risk düzeyini artırıyor. Kişisel bir e-posta servisi olmasa da, blocked action ve HTTPS kanal nedeniyle anormal davranış ihtimali var.","Kullanıcının bu tür bağlantıları neden oluşturduğu araştırılmalı ve gerekirse kullanıcı eğitimi sağlanmalı.",338495906,"150"
"{""2026-01-30 00:27:16+03""}","tpkkose","orta",60,"false","Olay, HTTPS kanalı üzerinden gerçekleşmiştir ve 'nav-edge.smartscreen.microsoft.com' adresine bloklanmıştır. Hedef adres kurumsal bir alan adı olduğu için risk düşüktür. Ancak, 'blocked' aksiyonu riskli kabul edilir. Veri hacmi düşük olduğu için risk orta seviyede değerlendirilmiştir.","Kullanıcının bu tür eylemleri tekrarlayıp tekrarlamadığını izleyin ve gerekirse detaylı inceleme yapın. Kullanıcıya güvenli internet kullanımı ve veri erişimi konusunda eğitim verilmesi önerilir.",338495903,"151"
"{""2026-01-30 00:24:58+03""}","yifurkan","orta",45,"false","E-posta kanalı üzerinden kurumsal alan adlarına yönelik yetkilendirilmiş bir gönderim yapılmış. Burada bazı adresler duyarlı sistemler ile ilişkilendirilebilir, ancak hepsi kurumsal olup public servis içermemektedir. Veri hacmi nispeten düşük olduğundan dolayı risk seviyesi ortadır.","Kullanıcının e-posta trafiği, anormal davranışlar açısından izlenmeye devam edilmeli ve ilgili eylemler düzenli olarak gözden geçirilmeli.",338496577,"152"
"{""2026-01-30 00:21:31+03""}","yifurkan","orta",40,"false","Bu DLP olayı e-posta kanalından 3 farklı kurumsal vakıfbank.com.tr adresine gönderim içeriyor ve 'authorized' olarak işaretlenmiştir. E-posta kanalı olması nedeniyle veri hacmi riski bir miktar artırmakla birlikte, kurumsal alana gönderim yapıldığından kullanıcı davranışı normal kabul edilebilir. Eylem 'authorized' olarak belirlenmiş olsa da, destination alanında birden fazla adres olması riski biraz artırabilir.","Kullanıcının e-posta ile verileri gönderme sıklığı izlenmeli ve gerektiğinde eğitim verilmelidir. Veri hacmi konusunda dikkatli olunmalıdır.",338497072,"153"
"{""2026-01-29 22:09:03+03""}","bkarasu","yüksek",85,"true","Olay, dış e-posta servisi olan Hotmail'e gönderim içerdiğinden ve eylem karantinaya alındığı için yüksek risk taşımaktadır. Kanal email olduğundan, büyük veri hacmi de risk skorunu artırır.","İlgili kullanıcı ile iletişime geçilerek olayın nedeni araştırılmalıdır. E-posta içeriği incelenmeli ve gerekirse daha fazla güvenlik önlemi alınmalıdır.",338496476,"154"
"{""2026-01-29 21:56:49+03""}","hesaparastirmaservisi@kuveytturk.com.tr","yüksek",85,"true","Olay, e-posta kanalı üzerinden çoklu hedeflere gönderilmeye çalışılan ve kurumsal alan adlarına yönlendirilmiş verileri içeriyor. 'Quarantined' aksiyonu, kurumsal tarafa gönderilmek istenen verilerin riskli görüldüğünü belirtiyor. Veri hacmi (13 matches) dikkat çekici ve gönderim denemesi kişisel e-mail adresi içermemekle birlikte, yine de dış kurumsal alanlara gönderim riski artırabilir.","Kullanıcının bu tür erişimleri tekrarlamaması için eğitilmesi, e-tabaka izleme sistemlerinin güçlendirilmesi ve ilgili içeriklerin doğrulanması önerilir.",338496310,"155"
"{""2026-01-29 21:39:04+03""}","hesaparastirmaservisi@kuveytturk.com.tr","düşük",20,"false","Olayda e-posta kanalı kullanılmış ve gönderim kurumsal bir adrese yapılmış. Action olarak 'AUTHORIZED' belirtilmiş ve risk düşük kabul edilebilir. Veri hacmi de göz önüne alındığında risk seviyesi düşüktür.","Bu olayda herhangi bir anomali ya da yüksek risk durumu gözlemlenmemiştir. İzleme amaçlı kayıt altına alınabilir, ancak acil bir müdahale önerilmemektedir.",338496552,"156"
"{""2026-01-29 21:36:47+03""}","davuts","orta",60,"true","Olay ENDPOINT_APPLICATION kanalında gerçekleşmiş ve Microsoft Edge üzerinden bir engelleme durumu söz konusu. Kanal ve hedef düşük riskli görünse de, 'blocked' aksiyonu ve endpoint üzerinde olması orta seviyede risk teşkil eder. Bu, standart dışı bir durumun göstergesi olabilir.","Kullanıcının bu davranışının arkasındaki neden analiz edilmeli, benzer olayların tekrarlanmaması için kullanıcı eğitimi veya teknik önlemler alınmalıdır.",338496467,"157"
"{""2026-01-29 21:36:47+03""}","davuts","yüksek",70,"true","Olay, endpoint kanalında gerçekleşmiş ve Microsoft Edge üzerinden bir veri çıkışı engellenmiştir. 'Blocked' olarak işaretlenmesi, verinin çıkışının engellendiğini gösterir ve bu, risklidir. Her ne kadar kanal kurum kontrolünde olsa da, engellenen girişim ve kullanıcı amacı anormal olabilir.","Bu olayla ilgili daha fazla bilgi toplanmalı ve kullanıcıyla iletişime geçilmelidir. Davuts'un bu veriyi Edge üzerinden çıkarmaya çalışmasının nedeni araştırılmalı ve gerekirse kullanıcı eğitimi veya ek güvenlik önlemleri alınmalıdır.",338496464,"158"
"{""2026-01-29 21:35:23+03""}","davuts","yüksek",70,"true","DLP olayı 'ENDPOINT_APPLICATION' kanalı üzerinden gerçekleştiği ve 'Microsoft Edge' destinasyonuna yönelik olduğu için genellikle daha düşük risklidir. Ancak, 'BLOCKED' aksiyonu alındığı için bu durum riskli olarak değerlendirilir. Verinin 'block' edilmesi nedeniyle anormal bir davranış olduğunu düşünüyoruz.","Kullanıcı ile iletişime geçilerek yapılan işlemin detayları öğrenilmeli ve kullanıcının bu tür işlemleri yaparken dikkatli olması sağlanmalıdır.",338496423,"159"
"{""2026-01-29 21:33:48+03""}","davuts","yüksek",65,"true","Olay, bir endpoint application üzerinden Microsoft Edge'e veri aktarma girişimini içeriyor. İşlem 'blocked' olarak işaretlenmiş, bu da potansiyel bir veri sızıntı girişimi olabileceğini gösteriyor. Endpoint channel düşük riskli kategoride olsa da, işlem engellendiği için risk artıyor.","Kullanıcının işlemi hakkında detaylı inceleme yapın ve gerekirse önlemler alın. Kullanıcıya veri güvenliği politikaları hakkında eğitim verilmesi önerilir.",338496300,"160"
"{""2026-01-29 21:23:46+03""}","gursoye","yüksek",85,"true","Olay, email kanalında gerçekleşmiş ve iki kurumsal alan adına gönderim yapılmıştır. Ancak action 'quarantined' olduğu için bloklanmıştır. Her ne kadar adresler kurumsal alan adı içeriyor olsa da, eylemin durdurulması ve veri hacmi (maksimum eşleşme 58) göz önüne alındığında risk seviyesi yüksektir. Kanal ve eylem birlikte değerlendirildiğinde veri sızıntısı veya anormal kullanıcı davranışı ihtimali bulunmaktadır.","Bu olay araştırılmalı ve ilgili kullanıcı ile görüşülmelidir. Kullanıcının alışılmadık bir davranış sergileyip sergilemediği ve veri paylaşımının neden yapıldığı anlaşılmalıdır. Ayrıca DLP politikaları gözden geçirilmeli ve gerekirse güncellenmelidir.",338495559,"161"
"{""2026-01-29 21:18:39+03""}","busrae","yüksek",80,"true","Olay 'quarantined' olarak işaretlenmiştir ve e-posta kanalı kullanılarak kurumsal adreslere gönderim gerçekleştirilmiştir. Her ne kadar kurumsal adresler olsa da, karantinaya alınmış olması gösterge niteliğindedir. 'Max_matches' değeri e-posta kanalı için düşük olsa da, birlikte değerlendirilmiş risk unsurları yüksektir.","Olayın içeriği ve veri türü incelenmeli ve ilgili kullanıcı bilgilendirilmeli. Benzer olayların tekrarını engellemek için farkındalık eğitimleri düzenlenmelidir.",338495669,"162"
"{""2026-01-29 20:04:48+03""}","yarash","yüksek",70,"true","Olay 'blocked' olduğu için riskli kabul edilir. Channel 'ENDPOINT_APPLICATION' olduğundan kurum kontrolündedir ancak 'Powershell' gibi bir destinasyon kullanılması olağandışıdır. Max_matches değeri orta seviyede risk teşkil eder. Genel değerlendirme 'yüksek' risk seviyesini işaret etmektedir.","Olayı daha detaylı incelemek için sistem kayıtları gözden geçirilmeli, kullanıcıya derinlemesine bir risk analizi uygulanmalı ve gerekirse erişim kısıtlamaları gözden geçirilmeli.",338495299,"163"
"{""2026-01-29 20:04:48+03""}","yarash","yüksek",75,"true","Bu DLP olayı, bir Endpoint üzerinde Powershell'e yönelik eylemin Engellendi (Blocked) durumu sergilediğini göstermektedir. Endpoint kanalı daha düşük risk taşısa da Powershell'in kullanılması, anormal kullanıcı davranışına ve potansiyel veri sızıntısına işaret etmektedir. Veri hacmi çok önemli olmamakla birlikte etkinlik tipi açısından risk taşır.","Bu olayı detaylı inceleyin ve kullanıcıyla iletişime geçerek bu eylemin neden yapıldığını belirleyin. İlgili sistemlerde ayrıca loglar kontrol edilerek güvenlik açıkları değerlendirilmeli ve gerekirse ek güvenlik önlemleri alınmalıdır.",338495303,"164"
"{""2026-01-29 20:04:48+03""}","yarash","yüksek",75,"true","Olay 'blocked' aksiyonu ile sonuçlanmış ve 'endpoint_application' kanalı kullanılarak verilerin 'Powershell' hedefine yönlendirilmesi denemesi yapılmış. Powershell, script tabanlı işlemler ve olası kötü niyetli aktiviteler için kullanılabilir. Maksimum eşleşmelerin sayısı 7 olarak tespit edilmiştir, bu da belirli bir veri hacmine işaret etmektedir. Bu bağlamda, veri transferi ve 'blocked' aksiyonu riski artırmaktadır.","Kullanıcıya ait aktivitelerin detaylı bir incelemesi yapılmalı ve kullanıcı izleme altında tutulmalıdır. Ayrıca, Powershell kullanımı denetimli ve sınırlı olmalıdır.",338495307,"165"
"{""2026-01-29 20:04:47+03""}","yarash","yüksek",75,"true","Action alanında 'blocked' olması ve 'endpoint' kanalının kullanılması, bu olayın yüksek risk taşıdığını gösteriyor. Powershell gibi uygulama kanalları üzerinde engellenmiş bir işlem, genellikle kurum içi politikaların ihlali veya kötü amaçlı bir girişim belirtisi olabilir.","Bu olay için daha detaylı bir inceleme yapın. Kullanıcının bu işlemi neden yapmaya çalıştığı araştırılmalı ve benzer girişimlerin tekrarını önlemek için gerekli güvenlik önlemleri alınmalıdır.",338496047,"166"
"{""2026-01-29 20:04:47+03""}","yarash","yüksek",65,"true","Eylem 'blocked' olarak belirlenmiş ve kanal 'ENDPOINT_APPLICATION' üzerinden Powershell'e erişim denemesi yapılmış. Powershell aracılığıyla sistemde değişiklik yapmak veya veri exfiltrate etmek mümkün olabilir. Bu nedenle risk yüksek kabul edilmiştir.","Kullanıcının Powershell erişim denemesi incelemeye alınmalı, gerektiğinde yetkileri gözden geçirilmeli ve daha fazla anormal davranışlar için izlenmelidir.",338496051,"167"
"{""2026-01-29 20:04:46+03""}","yarash","orta",65,"true","Olay 'blocked' olduğu için risklidir. Kanal olarak endpoint kullanılmış ve destination Powershell, veri kaynağı olarak bir iç risk göstergesidir. Action block olması nedeniyle anormal davranış potansiyeli vardır.","Kullanıcının bu işlem için izin verilip verilmediği kontrol edilmeli, Powershell kullanımı ile ilgili daha fazla detay araştırılmalı ve gerekirse kullanıcı eylemleri izlenmeye devam edilmelidir.",338496043,"168"
"{""2026-01-29 20:04:45+03""}","yarash","orta",60,"true","Olay, 'blocked' olarak değerlendirildiği için riskli kabul edilir. 'Endpoint' kanalı kullanılmış ve veri 'Powershell' hedefine yönlendirilmiştir. Bu durum özellikle veri sızıntısı veya kötü niyetli bir eylemi gösterebilir. Her ne kadar 'endpoint' kanalı daha düşük riskli kabul edilse de, 'blocked' aksiyonu ve Powershell hedefi beraber ele alındığında risk seviyesini yükseltmektedir.","Kullanıcının eylemleri detaylı bir şekilde incelenmeli ve gerekirse erişim hakları gözden geçirilmeli. Powershell kullanımına dair detaylı loglar analiz edilerek herhangi bir zararlı betik çalıştırılıp çalıştırılmadığı tespit edilmelidir.",338496040,"169"
"{""2026-01-29 20:04:44+03""}","yarash","yüksek",65,"true","Olay 'BLOCKED' olarak işaretlenmiş ve 'ENDPOINT_APPLICATION' kanalından 'Powershell' hedefine yönlendirilmiş. 'Endpoint' kanalı düşük riskli kabul edilse de, 'BLOCKED' aksiyonu ve 'Powershell' gibi bir hedef uygulama anormal kullanıcı davranışı gösterebilir.","Kullanıcının Powershell üzerinde gerçekleştirmeye çalıştığı işlemler detaylı incelenmeli, ve gerekiyorsa kullanıcı ile görüşülerek açıklama istenmelidir. Sistem yapılandırması ve güvenlik ayarları gözden geçirilmelidir.",338496034,"170"
"{""2026-01-29 20:04:44+03""}","yarash","yüksek",75,"true","Bu olay, 'blocked' aksiyonu ile yüksek riskli olarak değerlendirilmiştir çünkü PowerShell üzerinden endpoint kanalında bir veri çıkış denemesi var. PowerShell'in kötü niyetli amaçlarla kullanılma potansiyeli yüksektir.","Kullanıcının PowerShell kullanımı izlenmeli ve bu tür aksiyonlar için uyarı mekanizması geliştirilmelidir.",338496037,"171"
"{""2026-01-29 20:04:43+03""}","yarash","yüksek",70,"true","Olayın action alanında 'blocked' olması, davranışın engellendiğini ve potansiyel risk taşıdığını gösteriyor. Channel 'ENDPOINT_APPLICATION' olup, genel olarak kurum kontrolünde olsa da Powershell kullanımı dikkat çekici ve potansiyel olarak zararlı script çalıştırma gibi eylemler içerebilir. Max matches değeri düşük olup, tek başına risk skoru üzerinde büyük etki yaratmasa da, genel bağlamda risk derecesini artırıcı bir unsurdur.","Bu olay, kullanıcı davranışını daha detaylı incelemek için bir uyarı başlatmayı ve sistem yöneticisinin Powershell kullanımıyla ilgili daha fazla bilgi sağlamasını gerektirir. Kullanıcı faaliyetlerinin daha yakın izlenmesi ve gerekirse ek güvenlik önlemlerinin alınması önerilir.",338496030,"172"
"{""2026-01-29 20:04:40+03""}","yarash","yüksek",70,"true","Olay, Powershell üzerinde 'BLOCKED' olarak işaretlendiğinden ve son kullanıcı tarafından yürütülmek istendiğinden yüksek risk kategorisinde değerlendirilmiştir.","Bu kullanıcı işlemi denemesiyle ilgili daha ayrıntılı bir soruşturma yapın ve gerekirse kullanıcıya yönelik uyarılar ve eğitimlerle riskleri azaltın.",338496017,"173"
"{""2026-01-29 20:04:40+03""}","yarash","yüksek",70,"true","Olay, Powershell uygulaması üzerinden gerçekleştirilen ve 'blocked' olarak işaretlenen bir işlem içeriyor. Endpoint channel kullanıldı, bu yüzden veri transferi kurum kontrolünde. Ancak, Powershell gibi bir uygulamanın kullanılması ve action'ın 'blocked' olması, işlemde anormal bir durum olduğunu gösteriyor. Max_matches değeri 5 ile düşük olsa da, şeklen riskli bir olay. Bu nedenle, risk seviyesi yüksek olarak değerlendirildi.","Bu olayın detaylı bir incelemesi yapılmalıdır. Kullanıcının bu tür işlemleri neden yapmaya çalıştığı araştırılmalı ve gerekirse kullanıcı davranışları izlenmelidir. Ayrıca, Powershell erişimiyle ilgili daha sıkı güvenlik politikaları değerlendirilmelidir.",338496021,"174"
"{""2026-01-29 20:04:40+03""}","yarash","yüksek",75,"true","Action alanında 'blocked' olması, riskli bir davranışın veya veri sızıntısı girişiminin olduğunu gösterir. Kullanıcı 'Powershell' ile bir işlem gerçekleştirmeye çalışmış ve engellenmiştir. Endpoint kanalı daha düşük riskli kabul edilse de, bu tür işlemler genellikle anomali göstergesidir.","Kullanıcının gerçekleştirmeye çalıştığı işlemi detaylıca inceleyin ve kullanıcının neden bu aksiyonu aldığını araştırın. Eğer uygunsuz bir davranış olduğu tespit edilirse, kullanıcıyla iletişime geçerek durumu çözümleyin ve gerekirse kullanıcıya eğitim verin.",338496026,"175"
"{""2026-01-29 20:04:39+03""}","yarash","yüksek",70,"true","Bu olayda 'BLOCKED' aksiyonu, bir uygulama üzerinden dışa veri transferi girişimini belirtmektedir. Powershell kullanımı genellikle sistem yöneticileri tarafından yapılan işlemlerle ilişkilidir ancak bu bağlamda veri sızıntısı riski taşıyabilir. Max_matches değeri yüksek olmamakla birlikte, endpoint kanalında ve 'BLOCKED' aksiyonu altında olması riski artırmaktadır.","Kullanıcı davranışları ve Powershell komutları detaylı olarak incelenmelidir. Kullanıcının sistem yönetici yetkileri ve bu yetkilerin gerekliliği gözden geçirilmeli, gerekirse yetki kısıtlaması yapılmalıdır.",338496008,"176"
"{""2026-01-29 20:04:39+03""}","yarash","yüksek",75,"true","DLP olayında 'BLOCKED' aksiyonu, potansiyel risk seviyesini artırmaktadır. Veri 'ENDPOINT_APPLICATION' kanalı üzerinden 'Powershell' ile işlem görmüş ve bu da kontrolsüz bir komut satırı ulaşımı olduğu anlamına gelebilir. Ayrıca 'max_matches' değeri 11 olması, veri hacminin belirli bir düzeyi aştığını göstermektedir. Bu kombine faktörler sonucu yüksek risk olarak değerlendirilmiştir.","Bu olayın detaylı incelenmesi ve ilgili kullanıcının davranışlarına dikkat edilmesi gerekmektedir. Gerekirse bu kullanıcının erişim seviyeleri gözden geçirilmelidir.",338495998,"177"
"{""2026-01-29 20:04:39+03""}","yarash","yüksek",70,"true","Olay, bloklanmış bir eylem olarak işaretlenmiştir ve Powershell gibi bir endpoint uygulamasına yönlendirilmektedir. Bu kanalın genellikle kurum kontrolünde olması nedeniyle düşük riskli olduğu düşünülse de eylem biçimi ve bağlam, potansiyel bir veri sızıntısı veya kötüye kullanım girişimi olabileceğini gösteriyor.","Kullanıcının, Powershell üzerinde hangi aktiviteleri gerçekleştirmeye çalıştığı araştırılmalı ve gerekiyorsa kullanıcıya ilişkin daha sıkı bir denetim uygulanmalıdır. Ayrıca, politikalar güncellenerek bu tür bloklama olaylarının tekrar etmesi önlenmelidir.",338496003,"178"
"{""2026-01-29 20:04:39+03""}","yarash","yüksek",70,"true","Olayda engellenmiş bir eylem mevcut ve PowerShell'e veri aktarımı gibi anormal bir davranış gözlemlendi. Endpoint kanalında gerçekleşmiş olmasına rağmen engellenen eylem, veri sızıntısı ve sistem bütünlüğüne zararlı olabilecek bir risk taşır.","Bu kullanıcının PowerShell erişim faaliyetleri detaylıca incelenmeli ve engellenmiş eylemin amacı araştırılmalıdır. Ayrıca benzer aktivitelerin tekrarlanmasını önlemek için uygun güvenlik önlemleri alınmalıdır.",338496012,"179"
"{""2026-01-29 20:04:38+03""}","yarash","orta",60,"true","Olay, 'blocked' aksiyonu ile sonlandığı için risklidir. Endpoint kanalı üzerinden Powershell'e erişim denemesi yapılmış, bu durum anormal bir kullanıcının davranışına işaret edebilir. Kişisel veya kurumsal e-posta servisleri yer almadığı için veri hırsızlığı doğrudan yüksek risk olmamakla birlikte davranışsal olarak izlenmelidir.","Kullanıcının Powershell erişim denemesiyle ilgili inceleme yapın. Kullanıcının sistem üzerinde başka şüpheli aktiviteleri olup olmadığını belirlemek için log analizlerini gözden geçirin. Gerekli ise kullanıcıya yönelik ek güvenlik kontrolleri ekleyin.",338495383,"180"
"{""2026-01-29 20:04:38+03""}","yarash","yüksek",75,"true","Olay BLOCKED olarak işaretlenmiş ve endpoint application kanalında gerçekleşmiş. PowerShell gibi bir hedef, veri sızıntısı veya kötü amaçlı kullanım için potansiyel risk taşıyabilir. Max_matches değeri nispeten düşük olsa da, birleşik değerlendirmede yüksek risk ve anomali tespit edilmiştir.","Bu olayın detaylı incelemesi yapılmalı ve kullanıcıya erişim kısıtlamaları uygulanarak, PowerShell kullanımı hakkında daha fazla bilgi toplanmalıdır.",338495988,"181"
"{""2026-01-29 20:04:38+03""}","yarash","yüksek",70,"true","Olay, endpoint application kanalında gerçekleşmiş ve Powershell kullanılarak veri aktarımını denemiştir. Bu kanal kurum kontrolünde olduğundan daha düşük riskli kabul edilse de, action 'blocked' olarak belirtilmiş, bu da riskli bir girişimi gösteriyor. Destination alanı Powershell olduğundan yüksek risk taşıyabilir.","Kullanıcının bu tür eylemleri sıkça gerçekleştirmesi analiz edilmelidir. Powershell üzerinden yapılan bu girişim sistem yöneticileri tarafından incelenmeli ve gerekirse kullanıcının erişim hakkı gözden geçirilmelidir.",338495993,"182"
"{""2026-01-29 20:04:37+03""}","yarash","yüksek",75,"true","Bu olayda Powershell üzerinden veri aktarımı denemesi yapılmış ve bu uygulama güvenlik politikası gereği engellenmiştir. Action alanındaki 'blocked' değeri ve endpoint kanalında gerçekleşmiş olması önemli bir risk faktörüdür. Veri sızıntısı potansiyeli yüksektir.","Kullanıcının Powershell kullanımı denetlenmeli ve gerekirse yetkileri gözden geçirilmelidir. Olayın detayları araştırılarak daha fazla anomali olup olmadığı kontrol edilmelidir.",338495727,"183"
"{""2026-01-29 20:04:37+03""}","yarash","yüksek",70,"true","Olay 'blocked' olarak işaretlenmiştir ve veri transferi 'endpoint' kanalında PowerShell'e yönlendirilmiştir. Kanalın kurum kontrolünde olmasına rağmen, bir script ya da uygulama aracılığıyla yapılmış olması ve eylemin engellenmiş olması önemli bir veri sızıntısı girişimi veya anormal davranış göstergesidir.","Kullanıcıya ait hareketler ve ilgili uygulama monitör edilirken, bu eyleme neden olan süreç değerlendirilmelidir. DLP kuralları gözden geçirilerek güncellenmeli, ve kullanıcıyla olası bilinçli sızıntı riskine karşı görüşülmelidir.",338495732,"184"
"{""2026-01-29 20:04:36+03""}","yarash","yüksek",80,"true","Olay 'BLOCKED' aksiyonu ile sonuçlanmış ve 'ENDPOINT_APPLICATION' kanalı üzerinden PowerShell'e veri gönderilmeye çalışılmış. Bu kanal genellikle iç sistemlerde düşük riskli kabul edilir. Ancak PowerShell üzerinden bloklanan bir eylem olması ve veri taşınmaya çalışılması anormal kullanıcı davranışı göstergesidir.","Kullanıcı ile iletişime geçilerek, bu eylemin amacı ve gerekçesi sorgulanmalı, gerekirse kullanıcı eğitimi veya ek önlemler alınmalıdır.",338495718,"185"
"{""2026-01-29 20:04:36+03""}","yarash","yüksek",75,"true","DLP olayı, 'ENDPOINT_APPLICATION' kanalında 'blocked' olarak değerlendirilmiştir. Bu, verinin transfer edilmesinin engellendiğini belirtir ve riskli bir davranış olarak kabul edilir. 'Powershell' gibi bir hedefe yönlendirme yapıldığı için, burada bir veri manipülasyonu veya sızıntı teşebbüsü olabilir. Veri hacmi düşük olsa da (10 eşleşme), bloklanmış bir aksiyon olduğu için risk seviyesi yüksektir.","Bu olayın detayları incelemeli, kullanıcı ile iletişime geçmeli ve gerekirse ek güvenlik önlemleri alınmalıdır. Kullanıcının niyetini anlamak için çalışılmalı ve bu tür uygulama erişimleri değerlendirilmelidir.",338495722,"186"
"{""2026-01-29 20:04:35+03""}","yarash","orta",65,"true","Endpoint kanalında Powershell aracılığıyla yüksek riskli bir bloklama olayı yaşandı. Action, 'blocked' olduğu için risk seviyesi orta düzeydedir. Her ne kadar destination olarak kurum içi bir uygulama kullanılsa da, olayın 'blocked' statüsü ve veri erişimi denemesi riskli kabul edilir.","Bu kullanıcının Powershell kullanım aktiviteleri detaylı olarak incelenmelidir. Ek olarak, kullanıcı için daha sıkı erişim ve izleme prosedürleri uygulanmalıdır.",338495710,"187"
"{""2026-01-29 20:04:35+03""}","yarash","yüksek",75,"true","Endpoint uygulamasında Powershell üzerinden bloklanmış bir olay tespit edildi. Powershell genellikle siber saldırılarda kullanıldığı için risk yüksektir. Veri miktarı düşük olsa da eylem bloklandığı için dikkat edilmelidir.","Kullanıcının Powershell kullanım yetkilerini gözden geçirin ve gerekirse sınırlayın. Olayın detaylarını inceleyerek potansiyel bir saldırı olup olmadığını belirleyin.",338495714,"188"
